Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
nc,71989841,3,"Saturday, May 11, 2013 17:36:30 UTC",40.3865,-125.6807,2.4,6.90,19,"offshore Northern California"
ci,15341345,5,"Saturday, May 11, 2013 17:24:41 UTC",33.5280,-116.4397,1.3,9.50,31,"Southern California"
ak,10713688,2,"Saturday, May 11, 2013 16:32:54 UTC",60.2577,-152.6945,1.6,108.00,26,"Southern Alaska"
ak,10713686,2,"Saturday, May 11, 2013 16:29:31 UTC",61.6824,-151.0285,2.0,64.30,47,"Southern Alaska"
nc,71989821,3,"Saturday, May 11, 2013 16:23:16 UTC",40.9698,-123.4065,1.5,0.80, 7,"Northern California"
ci,15341321,3,"Saturday, May 11, 2013 16:00:49 UTC",34.4032,-116.5082,1.3,2.30,25,"Southern California"
uu,60023267,6,"Saturday, May 11, 2013 15:49:42 UTC",44.4123,-110.3148,1.7,6.80,14,"Yellowstone National Park, Wyoming"
ak,10713680,2,"Saturday, May 11, 2013 15:44:00 UTC",61.4058,-146.2657,1.2,30.90,14,"Southern Alaska"
us,c000gu5d,9,"Saturday, May 11, 2013 15:39:24 UTC",-26.1587,-69.3447,5.4,15.40,27,"Atacama, Chile"
ci,15341305,3,"Saturday, May 11, 2013 15:27:23 UTC",33.4963,-116.4633,1.3,13.20,34,"Southern California"
ak,10717008,2,"Saturday, May 11, 2013 15:25:04 UTC",51.1852,-177.9795,1.4,16.80, 8,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13131003,0,"Saturday, May 11, 2013 15:19:09 UTC",18.1961,-67.2065,1.8,10.00, 3,"Mona Passage, Puerto Rico"
nc,71989781,0,"Saturday, May 11, 2013 14:47:55 UTC",37.6362,-118.9635,1.4,8.10,15,"Long Valley area, California"
ak,10713671,2,"Saturday, May 11, 2013 14:46:07 UTC",51.9491,-170.8690,2.9,25.60,15,"Fox Islands, Aleutian Islands, Alaska"
us,c000gu42,5,"Saturday, May 11, 2013 14:36:35 UTC",-3.7560,129.7260,4.5,40.50,17,"Seram, Indonesia"
us,c000gu40,6,"Saturday, May 11, 2013 14:34:23 UTC",36.1783,70.8546,4.4,103.30,32,"Hindu Kush region, Afghanistan"
nc,71989766,0,"Saturday, May 11, 2013 14:25:42 UTC",38.8140,-122.7952,1.0,3.10,19,"Northern California"
nc,71989761,2,"Saturday, May 11, 2013 14:06:07 UTC",37.7432,-122.1668,1.0,7.50,13,"San Francisco Bay area, California"
ak,10713663,2,"Saturday, May 11, 2013 14:00:28 UTC",63.5636,-150.8722,2.0,16.90,30,"Central Alaska"
ci,15341249,4,"Saturday, May 11, 2013 13:58:44 UTC",32.8010,-115.4430,1.5,13.50, 9,"Southern California"
nn,00411574,1,"Saturday, May 11, 2013 13:53:12 UTC",40.0652,-116.8613,2.0,0.00, 6,"Nevada"
uw,60528522,2,"Saturday, May 11, 2013 13:43:20 UTC",48.2863,-124.9047,1.0,0.00,14,"offshore Washington"
ak,10717004,2,"Saturday, May 11, 2013 13:26:33 UTC",63.1835,-150.4840,1.0,106.00,14,"Central Alaska"
nc,71989751,3,"Saturday, May 11, 2013 13:17:16 UTC",36.5667,-121.1590,1.9,4.20,57,"Central California"
ak,10713659,2,"Saturday, May 11, 2013 13:06:50 UTC",63.2310,-144.7527,1.3,7.90,22,"Central Alaska"
ak,10713655,2,"Saturday, May 11, 2013 12:49:57 UTC",61.2247,-147.7862,1.2,0.00, 8,"Southern Alaska"
ak,10713653,2,"Saturday, May 11, 2013 12:36:56 UTC",51.5358,-173.4109,2.2,8.30,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10713651,2,"Saturday, May 11, 2013 12:34:15 UTC",51.4936,-173.2247,1.8,13.20, 8,"Andreanof Islands, Aleutian Islands, Alaska"
ci,15341225,4,"Saturday, May 11, 2013 12:24:51 UTC",34.3052,-118.7060,1.5,0.00,28,"Greater Los Angeles area, California"
ci,15341217,4,"Saturday, May 11, 2013 12:23:44 UTC",32.8780,-116.2550,1.1,9.10,29,"Southern California"
nc,71989731,3,"Saturday, May 11, 2013 12:17:25 UTC",35.9763,-120.5355,1.9,10.90,81,"Central California"
us,c000gu2h,4,"Saturday, May 11, 2013 12:15:43 UTC",37.6938,143.9486,4.5,10.00,32,"off the east coast of Honshu, Japan"
nc,71989726,0,"Saturday, May 11, 2013 11:59:03 UTC",37.6347,-118.9563,1.3,5.20,11,"Long Valley area, California"
nn,00411726,1,"Saturday, May 11, 2013 11:41:17 UTC",39.9722,-116.8435,1.9,0.00, 6,"Nevada"
nc,71989701,2,"Saturday, May 11, 2013 11:33:32 UTC",37.6088,-119.0250,1.4,10.60,39,"Central California"
nc,71989696,3,"Saturday, May 11, 2013 11:20:41 UTC",37.2258,-122.0425,1.8,9.60,85,"Northern California"
ci,15341169,4,"Saturday, May 11, 2013 10:58:18 UTC",34.4515,-119.3580,1.6,12.00,13,"Southern California"
ci,15341161,3,"Saturday, May 11, 2013 10:53:42 UTC",35.3295,-118.5633,2.0,4.10,40,"Central California"
uu,60023257,4,"Saturday, May 11, 2013 10:46:32 UTC",44.4100,-110.3178,2.2,6.80,23,"Yellowstone National Park, Wyoming"
ci,15341153,4,"Saturday, May 11, 2013 10:36:38 UTC",34.0515,-117.1695,1.4,7.60,57,"Greater Los Angeles area, California"
ak,10716995,2,"Saturday, May 11, 2013 10:27:46 UTC",52.0820,-170.9329,2.4,15.10,10,"Fox Islands, Aleutian Islands, Alaska"
us,c000gu1e,A,"Saturday, May 11, 2013 10:25:36 UTC",26.7300,57.6600,4.3,27.00, 0,"southern Iran"
nn,00411569,1,"Saturday, May 11, 2013 10:12:44 UTC",36.0334,-116.0993,1.2,2.80,16,"Central California"
us,c000gu19,7,"Saturday, May 11, 2013 10:03:05 UTC",26.6652,57.7686,4.6,24.70,80,"southern Iran"
ak,10713623,2,"Saturday, May 11, 2013 08:57:00 UTC",51.4988,-177.6552,1.7,34.30,18,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13131002,0,"Saturday, May 11, 2013 08:44:58 UTC",17.9130,-65.9525,2.5,12.00,18,"Puerto Rico region"
us,c000gu0m,6,"Saturday, May 11, 2013 08:42:38 UTC",26.7489,57.7793,5.0,22.20,62,"southern Iran"
ak,10713617,2,"Saturday, May 11, 2013 08:35:57 UTC",51.6588,-175.1670,1.2,25.60,14,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71071654,2,"Saturday, May 11, 2013 08:35:11 UTC",39.3397,-123.2267,1.5,4.50,10,"Northern California"
nc,71989641,0,"Saturday, May 11, 2013 08:29:26 UTC",38.8257,-122.8070,1.1,3.20,21,"Northern California"
ci,15341105,2,"Saturday, May 11, 2013 08:26:46 UTC",34.0240,-117.1643,1.0,4.40,11,"Greater Los Angeles area, California"
us,c000gtzw,6,"Saturday, May 11, 2013 07:47:57 UTC",11.6041,-87.3705,4.2,35.00,21,"near the coast of Nicaragua"
nc,71989621,0,"Saturday, May 11, 2013 07:44:49 UTC",37.6340,-118.9568,1.3,7.90, 9,"Long Valley area, California"
nc,71989616,1,"Saturday, May 11, 2013 07:36:41 UTC",38.8203,-122.8220,1.4,2.80,24,"Northern California"
nc,71989601,0,"Saturday, May 11, 2013 07:16:35 UTC",37.6342,-118.9608,1.4,8.10,17,"Long Valley area, California"
ak,10713604,2,"Saturday, May 11, 2013 07:05:24 UTC",62.1992,-145.6628,1.1,18.50,17,"Central Alaska"
ak,10716989,2,"Saturday, May 11, 2013 07:04:58 UTC",57.2427,-154.7459,1.8,55.50, 8,"Kodiak Island region, Alaska"
nc,71989596,2,"Saturday, May 11, 2013 06:57:20 UTC",39.0022,-120.1782,1.7,10.80,18,"Northern California"
nc,71989581,1,"Saturday, May 11, 2013 06:46:43 UTC",38.8208,-122.8262,1.8,1.10,34,"Northern California"
nc,71989586,2,"Saturday, May 11, 2013 06:42:56 UTC",39.8300,-122.9388,1.3,1.30,17,"Northern California"
nc,71989576,2,"Saturday, May 11, 2013 06:29:44 UTC",36.5627,-120.8985,1.1,5.20,15,"Central California"
ak,10713590,2,"Saturday, May 11, 2013 06:11:41 UTC",61.2752,-147.0140,1.5,6.20,27,"Southern Alaska"
nc,71989571,9,"Saturday, May 11, 2013 06:11:00 UTC",40.3305,-124.5913,3.7,20.20,44,"offshore Northern California"
us,c000gtyk,6,"Saturday, May 11, 2013 05:59:39 UTC",26.8093,58.0580,4.3,10.00,28,"southeastern Iran"
uu,60023252,2,"Saturday, May 11, 2013 05:54:49 UTC",39.4395,-111.2312,1.1,1.60,10,"Utah"
us,c000gu25,3,"Saturday, May 11, 2013 05:45:33 UTC",26.5553,57.6955,4.3,24.70,21,"southern Iran"
nc,71989561,2,"Saturday, May 11, 2013 05:37:22 UTC",37.6085,-119.0235,1.2,10.70,31,"Central California"
us,c000gtya,4,"Saturday, May 11, 2013 05:34:16 UTC",26.6186,57.7116,4.4,25.00,38,"southern Iran"
ci,15341049,3,"Saturday, May 11, 2013 05:14:57 UTC",34.4008,-116.5063,1.1,2.10,29,"Southern California"
ci,15341033,4,"Saturday, May 11, 2013 05:12:39 UTC",33.2532,-115.6785,1.5,1.40,43,"Southern California"
ci,15341041,2,"Saturday, May 11, 2013 05:11:15 UTC",33.2495,-115.6837,1.2,1.30,22,"Southern California"
us,c000gu1s,3,"Saturday, May 11, 2013 05:10:05 UTC",30.1075,51.6357,4.0,11.00,29,"southern Iran"
ak,10713581,2,"Saturday, May 11, 2013 05:06:57 UTC",61.7921,-147.0916,2.3,26.90,56,"Southern Alaska"
mb,13264106,2,"Saturday, May 11, 2013 05:05:41 UTC",45.6148,-111.7620,1.2,4.90,14,"western Montana"
us,c000gtx9,6,"Saturday, May 11, 2013 04:42:39 UTC",32.8215,12.4420,4.7,14.80,42,"near the coast of Libya"
us,c000gtx8,A,"Saturday, May 11, 2013 04:37:48 UTC",-18.5366,-173.6649,4.7,42.70,32,"Tonga"
ak,10713570,2,"Saturday, May 11, 2013 04:28:41 UTC",60.1092,-153.0134,2.2,125.80,59,"Southern Alaska"
nc,71989551,1,"Saturday, May 11, 2013 04:26:14 UTC",38.8052,-122.7890,1.0,1.00,25,"Northern California"
ci,15341017,2,"Saturday, May 11, 2013 04:17:45 UTC",33.3762,-116.8345,1.1,7.40,31,"Southern California"
ak,10713561,2,"Saturday, May 11, 2013 04:12:04 UTC",61.4400,-146.5493,1.9,9.30,34,"Southern Alaska"
us,c000gtww,5,"Saturday, May 11, 2013 04:09:32 UTC",26.8216,57.7943,4.7,25.00,41,"southern Iran"
ci,15340993,3,"Saturday, May 11, 2013 04:07:50 UTC",33.4962,-116.5020,1.1,14.70,34,"Southern California"
us,c000gtwv,4,"Saturday, May 11, 2013 03:58:18 UTC",26.9193,57.5295,4.4,30.00,30,"southern Iran"
nc,71989546,1,"Saturday, May 11, 2013 03:52:55 UTC",38.7963,-122.8187,1.6,1.50,30,"Northern California"
pr,13131000,0,"Saturday, May 11, 2013 03:45:32 UTC",17.9409,-65.9639,2.2,15.00, 8,"Puerto Rico region"
us,c000gtwt,5,"Saturday, May 11, 2013 03:44:40 UTC",44.3409,148.2608,4.6,108.40,26,"Kuril Islands"
ak,10716983,2,"Saturday, May 11, 2013 03:44:09 UTC",62.0271,-151.2913,1.0,43.70,13,"Central Alaska"
us,c000gtwm,5,"Saturday, May 11, 2013 03:41:31 UTC",26.7876,57.9437,5.0,30.20,62,"southern Iran"
ci,15340985,4,"Saturday, May 11, 2013 03:37:20 UTC",33.3730,-116.8367,1.5,6.30,48,"Southern California"
us,c000gtwg,5,"Saturday, May 11, 2013 03:17:24 UTC",26.5768,57.5805,4.7,25.60,32,"southern Iran"
us,c000gtwf,5,"Saturday, May 11, 2013 03:09:53 UTC",26.6851,57.9405,5.3,27.30,69,"southern Iran"
mb,13737955,2,"Saturday, May 11, 2013 03:06:01 UTC",45.6158,-111.7420,2.3,8.30,37,"western Montana"
nc,71989536,2,"Saturday, May 11, 2013 03:05:23 UTC",39.3410,-123.2305,1.9,0.70,34,"Northern California"
us,c000gtwc,5,"Saturday, May 11, 2013 03:03:30 UTC",26.7727,57.7664,4.8,23.80,48,"southern Iran"
ak,10713540,2,"Saturday, May 11, 2013 02:59:29 UTC",62.1532,-150.5249,1.6,67.70,28,"Central Alaska"
us,c000gtw3,6,"Saturday, May 11, 2013 02:50:02 UTC",26.6400,57.8613,4.6,25.80,47,"southern Iran"
ak,10713534,2,"Saturday, May 11, 2013 02:36:04 UTC",63.1125,-150.6200,1.5,119.00,32,"Central Alaska"
us,c000gtvy,4,"Saturday, May 11, 2013 02:32:45 UTC",26.8117,57.8004,4.5,26.50,33,"southern Iran"
mb,13474879,2,"Saturday, May 11, 2013 02:32:27 UTC",46.7656,-111.4543,1.4,9.60,14,"western Montana"
uu,60023237,4,"Saturday, May 11, 2013 02:31:57 UTC",44.5905,-110.9705,1.3,9.60,19,"Yellowstone National Park, Wyoming"
us,c000gtvw,4,"Saturday, May 11, 2013 02:29:46 UTC",26.7538,57.9497,4.6,35.00,37,"southern Iran"
ak,10716980,2,"Saturday, May 11, 2013 02:25:37 UTC",63.5746,-147.3420,1.1,16.80,16,"Central Alaska"
ci,15340977,2,"Saturday, May 11, 2013 02:20:20 UTC",35.3640,-119.8535,1.1,10.90, 7,"Central California"
us,c000gtvt,5,"Saturday, May 11, 2013 02:19:11 UTC",-15.8948,-72.4239,4.7,92.70,27,"southern Peru"
us,c000gtvs,E,"Saturday, May 11, 2013 02:08:11 UTC",26.7837,57.8804,6.0,14.00,98,"southern Iran"
ci,15340969,2,"Saturday, May 11, 2013 01:57:19 UTC",33.0412,-116.4188,1.2,7.50,17,"Southern California"
mb,13948728,2,"Saturday, May 11, 2013 01:49:26 UTC",46.7488,-112.2535,1.3,12.30,19,"western Montana"
ak,10713509,2,"Saturday, May 11, 2013 01:45:17 UTC",61.2497,-147.0497,2.7,2.20,66,"Southern Alaska"
ak,10713503,2,"Saturday, May 11, 2013 01:31:24 UTC",63.0923,-149.0381,1.0,74.10,26,"Central Alaska"
ak,10716976,2,"Saturday, May 11, 2013 01:09:09 UTC",61.0706,-152.4061,1.5,118.80,21,"Southern Alaska"
us,c000gtvb,5,"Saturday, May 11, 2013 01:07:21 UTC",30.2417,102.9672,4.4,12.00,20,"western Sichuan, China"
us,c000gtv2,5,"Saturday, May 11, 2013 00:59:57 UTC",51.9484,-171.0106,4.2,35.80,45,"Fox Islands, Aleutian Islands, Alaska"
us,c000gtuu,5,"Saturday, May 11, 2013 00:50:40 UTC",30.3124,102.9466,4.6,17.70,49,"western Sichuan, China"
ak,10713479,2,"Saturday, May 11, 2013 00:43:55 UTC",60.9644,-149.0681,1.3,19.70,17,"Kenai Peninsula, Alaska"
ak,10716972,2,"Saturday, May 11, 2013 00:37:16 UTC",59.5038,-153.3456,1.8,114.90,27,"Southern Alaska"
nc,71989496,1,"Saturday, May 11, 2013 00:28:19 UTC",38.7858,-122.7712,1.2,3.80,25,"Northern California"
ci,15340937,2,"Saturday, May 11, 2013 00:21:28 UTC",34.0062,-117.1558,1.1,12.40,44,"Greater Los Angeles area, California"
ak,10713474,2,"Saturday, May 11, 2013 00:20:41 UTC",53.1232,-167.4063,2.1,29.60,14,"Fox Islands, Aleutian Islands, Alaska"
ak,10713471,2,"Saturday, May 11, 2013 00:17:19 UTC",63.2409,-150.7656,1.4,126.50,23,"Central Alaska"
ci,15340929,3,"Saturday, May 11, 2013 00:13:11 UTC",33.6518,-116.7348,1.0,16.40,31,"Southern California"
ak,10716969,3,"Saturday, May 11, 2013 00:11:32 UTC",69.3250,-144.3270,1.9,20.00, 6,"northern Alaska"
ak,10716968,2,"Saturday, May 11, 2013 00:04:50 UTC",63.2286,-144.7323,1.0,9.50,12,"Central Alaska"
ci,15340921,4,"Friday, May 10, 2013 23:56:35 UTC",34.0028,-117.1660,1.5,15.30,47,"Greater Los Angeles area, California"
nc,71989471,2,"Friday, May 10, 2013 23:39:23 UTC",37.3278,-122.1038,1.7,0.00,36,"San Francisco Bay area, California"
nc,71989466,0,"Friday, May 10, 2013 23:30:58 UTC",38.7538,-122.7168,1.0,2.20,11,"Northern California"
ak,10713443,3,"Friday, May 10, 2013 23:15:44 UTC",61.1606,-146.9685,1.2,0.00, 9,"Southern Alaska"
ak,10713439,2,"Friday, May 10, 2013 23:12:41 UTC",63.2361,-144.7638,1.1,8.60,13,"Central Alaska"
pr,13130004,0,"Friday, May 10, 2013 23:12:01 UTC",17.9235,-67.2580,2.4,11.00, 6,"Puerto Rico region"
ak,10713432,2,"Friday, May 10, 2013 23:05:42 UTC",64.9913,-147.3719,1.3,0.00, 9,"Central Alaska"
ci,15340889,4,"Friday, May 10, 2013 23:01:32 UTC",33.5330,-116.4445,1.0,11.00,19,"Southern California"
ci,15340873,5,"Friday, May 10, 2013 22:58:49 UTC",33.5308,-116.4472,2.5,9.90,51,"Southern California"
ci,15340865,5,"Friday, May 10, 2013 22:58:34 UTC",33.5273,-116.4462,2.4,9.40,80,"Southern California"
ci,15340857,4,"Friday, May 10, 2013 22:57:50 UTC",33.5297,-116.4448,1.7,9.50,49,"Southern California"
ci,15340849,4,"Friday, May 10, 2013 22:56:13 UTC",33.5283,-116.4473,1.9,9.40,58,"Southern California"
us,c000gtry,5,"Friday, May 10, 2013 22:52:45 UTC",-6.4777,154.4104,5.0,56.60,87,"Bougainville region, Papua New Guinea"
ci,15340841,4,"Friday, May 10, 2013 22:45:56 UTC",34.4008,-116.5075,1.2,2.70,25,"Southern California"
ak,10713411,3,"Friday, May 10, 2013 22:45:11 UTC",62.4050,-149.1649,1.5,4.60,22,"Central Alaska"
ak,10713412,2,"Friday, May 10, 2013 22:43:31 UTC",61.8086,-149.6910,1.0,45.50,19,"Southern Alaska"
ak,10713403,2,"Friday, May 10, 2013 22:31:19 UTC",51.6068,-177.6751,1.3,59.40,11,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10713397,2,"Friday, May 10, 2013 22:28:09 UTC",51.5972,-178.1597,1.9,25.80,15,"Andreanof Islands, Aleutian Islands, Alaska"
ci,15340833,4,"Friday, May 10, 2013 22:19:00 UTC",34.3995,-116.5038,1.3,2.70,27,"Southern California"
ak,10713390,2,"Friday, May 10, 2013 22:18:26 UTC",63.5003,-149.6002,1.9,109.40,38,"Central Alaska"
us,c000gtqc,5,"Friday, May 10, 2013 22:11:15 UTC",21.9075,94.7161,4.3,109.50,35,"Myanmar"
ak,10713383,2,"Friday, May 10, 2013 22:02:35 UTC",59.5555,-152.8546,2.2,102.50,38,"Southern Alaska"
ak,10713381,2,"Friday, May 10, 2013 22:00:23 UTC",51.5173,-175.9705,1.2,23.90,11,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71989406,2,"Friday, May 10, 2013 21:59:58 UTC",36.8885,-121.6122,1.1,1.80,21,"Central California"
ci,15340825,4,"Friday, May 10, 2013 21:54:33 UTC",34.3522,-116.7715,1.2,21.30, 5,"Southern California"
ak,10714695,3,"Friday, May 10, 2013 21:50:07 UTC",51.8111,-170.7600,3.1,28.10,19,"Fox Islands, Aleutian Islands, Alaska"
ak,10713364,2,"Friday, May 10, 2013 21:28:49 UTC",62.0913,-145.0653,1.0,19.60, 8,"Central Alaska"
ak,10714693,2,"Friday, May 10, 2013 21:27:26 UTC",61.6632,-151.8338,1.4,117.10,22,"Southern Alaska"
nc,71989386,0,"Friday, May 10, 2013 21:24:12 UTC",38.8533,-122.8220,1.5,3.00,24,"Northern California"
uw,60528122,1,"Friday, May 10, 2013 21:22:15 UTC",49.1823,-124.7717,1.5,0.20,10,"Vancouver Island, Canada region"
ak,10713354,2,"Friday, May 10, 2013 21:21:21 UTC",61.8090,-147.5209,2.4,36.50,54,"Southern Alaska"
ak,10713352,2,"Friday, May 10, 2013 21:18:53 UTC",61.6994,-151.9294,1.5,111.60,23,"Southern Alaska"
uw,60528117,2,"Friday, May 10, 2013 21:18:31 UTC",49.4633,-120.5388,2.4,0.00,15,"British Columbia, Canada"
ci,15340801,4,"Friday, May 10, 2013 21:01:17 UTC",33.9158,-118.7250,1.7,12.90,19,"Channel Islands region, California"
us,c000gtil,8,"Friday, May 10, 2013 20:49:29 UTC",14.0990,-91.3618,5.1,89.40,446,"Guatemala"
uw,60528097,2,"Friday, May 10, 2013 20:35:22 UTC",47.8193,-119.8153,2.0,0.00,11,"Washington"
uw,60528092,1,"Friday, May 10, 2013 20:26:40 UTC",47.2937,-117.8390,2.0,0.00, 7,"Washington"
ak,10714690,2,"Friday, May 10, 2013 20:06:09 UTC",63.0282,-151.1075,1.0,116.40,17,"Central Alaska"
ak,10713315,2,"Friday, May 10, 2013 20:01:57 UTC",51.1113,-179.4026,3.0,6.80,13,"Andreanof Islands, Aleutian Islands, Alaska"
ci,15340777,2,"Friday, May 10, 2013 20:00:24 UTC",34.5683,-117.3095,1.5,1.40, 6,"Southern California"
nn,00411548,1,"Friday, May 10, 2013 19:57:02 UTC",38.7070,-118.5897,1.5,7.00,15,"Nevada"
us,c000gteu,8,"Friday, May 10, 2013 19:56:04 UTC",-28.9591,-13.2316,5.7,7.70,197,"southern Mid-Atlantic Ridge"
ak,10713310,2,"Friday, May 10, 2013 19:40:59 UTC",51.2360,-178.8383,2.1,22.30,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10714686,2,"Friday, May 10, 2013 19:34:23 UTC",60.2805,-153.4970,1.9,136.90,20,"Southern Alaska"
ci,15340761,4,"Friday, May 10, 2013 19:24:16 UTC",33.1735,-115.5693,1.4,0.50,25,"Southern California"
nn,00411547,1,"Friday, May 10, 2013 19:21:45 UTC",39.9946,-118.7421,1.3,1.40,13,"Nevada"
ci,15340745,4,"Friday, May 10, 2013 19:21:14 UTC",32.5908,-115.6750,1.3,10.50,11,"Baja California, Mexico"
nc,71989316,1,"Friday, May 10, 2013 19:18:16 UTC",38.8428,-122.8392,1.2,2.30,25,"Northern California"
nc,71989311,3,"Friday, May 10, 2013 19:16:03 UTC",40.3563,-124.4127,2.1,17.20,21,"offshore Northern California"
ci,15340737,2,"Friday, May 10, 2013 19:15:27 UTC",33.6690,-117.2187,1.3,0.00,14,"Southern California"
ci,15340729,2,"Friday, May 10, 2013 19:13:45 UTC",34.0978,-117.2917,1.0,17.50,10,"Greater Los Angeles area, California"
nc,71989301,3,"Friday, May 10, 2013 18:54:38 UTC",37.6282,-119.4345,1.1,5.00, 8,"Central California"
us,c000gt9r,4,"Friday, May 10, 2013 18:22:56 UTC",-7.5479,127.8095,4.4,158.10,22,"Kepulauan Barat Daya, Indonesia"
ci,15340721,2,"Friday, May 10, 2013 17:59:00 UTC",34.6245,-117.1237,1.4,0.00,18,"Southern California"
nc,71989271,2,"Friday, May 10, 2013 17:53:49 UTC",36.9643,-121.4505,1.1,3.40,27,"Central California"
ci,15340713,6,"Friday, May 10, 2013 17:47:41 UTC",32.9095,-116.1783,1.2,4.80, 7,"Southern California"
ci,15340697,6,"Friday, May 10, 2013 17:36:19 UTC",34.6093,-117.3215,1.3,0.00,30,"Southern California"
nn,00411535,1,"Friday, May 10, 2013 17:09:38 UTC",38.7692,-119.6166,1.1,5.70,14,"Nevada"
ak,10713153,3,"Friday, May 10, 2013 16:36:48 UTC",63.1923,-144.8117,1.7,4.90,18,"Central Alaska"
us,c000gt44,6,"Friday, May 10, 2013 16:16:01 UTC",55.8094,165.4026,4.6,34.00,58,"Komandorskiye Ostrova, Russia region"
ci,15340641,2,"Friday, May 10, 2013 16:12:57 UTC",33.2507,-115.6848,1.2,0.00, 7,"Southern California"
ci,15340633,4,"Friday, May 10, 2013 16:11:57 UTC",33.2420,-115.6680,1.0,3.90,21,"Southern California"
ci,15340625,5,"Friday, May 10, 2013 16:10:22 UTC",33.2355,-115.6837,1.6,1.10,46,"Southern California"
ak,10713139,2,"Friday, May 10, 2013 16:07:04 UTC",61.2587,-146.7755,1.3,15.10,20,"Southern Alaska"
uw,60527912,2,"Friday, May 10, 2013 15:53:23 UTC",44.2437,-122.6380,1.5,0.00,16,"Oregon"
ak,10713134,2,"Friday, May 10, 2013 15:52:42 UTC",62.7770,-150.4935,1.0,79.70,17,"Central Alaska"
ak,10713127,2,"Friday, May 10, 2013 15:42:09 UTC",59.0680,-152.4651,1.8,68.70,32,"Southern Alaska"
nm,20130510,A,"Friday, May 10, 2013 15:19:57 UTC",36.2236,-89.4532,1.8,7.70,11,"Tennessee"
pr,13130003,0,"Friday, May 10, 2013 15:15:59 UTC",18.9503,-64.3789,2.8,30.00, 8,"Virgin Islands region"
ak,10713103,2,"Friday, May 10, 2013 14:35:20 UTC",63.4131,-151.7197,1.0,23.70,15,"Central Alaska"
hv,60498141,2,"Friday, May 10, 2013 14:30:18 UTC",19.3705,-155.2327,2.2,3.40,24,"Island of Hawaii, Hawaii"
nc,71989141,2,"Friday, May 10, 2013 14:26:18 UTC",37.4417,-118.5717,1.6,13.20,36,"Central California"
ak,10713089,3,"Friday, May 10, 2013 14:02:25 UTC",61.1843,-147.0584,1.2,0.00, 8,"Southern Alaska"
ak,10713079,2,"Friday, May 10, 2013 13:27:49 UTC",60.4944,-150.7973,1.7,13.50,27,"Kenai Peninsula, Alaska"
ak,10713078,2,"Friday, May 10, 2013 13:15:24 UTC",51.7959,-176.0069,3.1,13.60,22,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10713075,2,"Friday, May 10, 2013 13:07:34 UTC",63.5520,-147.6810,1.3,3.30,31,"Central Alaska"
us,c000gsv7,5,"Friday, May 10, 2013 13:06:48 UTC",-6.1754,103.6695,4.8,26.50,33,"southwest of Sumatra, Indonesia"
mb,13998685,2,"Friday, May 10, 2013 13:01:44 UTC",45.6143,-111.7403,1.5,6.90,12,"western Montana"
nc,71989131,3,"Friday, May 10, 2013 12:55:37 UTC",38.8367,-122.7612,2.0,1.10,70,"Northern California"
uu,60023177,4,"Friday, May 10, 2013 12:55:27 UTC",44.4425,-110.6428,1.0,5.60,12,"Yellowstone National Park, Wyoming"
mb,13472534,2,"Friday, May 10, 2013 12:35:18 UTC",43.9171,-105.7070,3.1,9.40, 6,"Wyoming"
ak,10713072,2,"Friday, May 10, 2013 12:33:55 UTC",63.1303,-149.5997,1.2,76.50,27,"Central Alaska"
nc,71989121,2,"Friday, May 10, 2013 12:30:27 UTC",38.8977,-123.2910,1.4,1.30,14,"Northern California"
ak,10713070,2,"Friday, May 10, 2013 12:13:15 UTC",60.3297,-152.0828,1.8,78.00,42,"Southern Alaska"
ak,10713069,2,"Friday, May 10, 2013 12:04:52 UTC",52.0447,177.4954,2.9,12.30,12,"Rat Islands, Aleutian Islands, Alaska"
nc,71989111,1,"Friday, May 10, 2013 11:37:22 UTC",38.8367,-122.8115,1.2,2.50,26,"Northern California"
nc,71989106,0,"Friday, May 10, 2013 11:33:50 UTC",38.8163,-122.8113,1.1,3.60,23,"Northern California"
ak,10713061,3,"Friday, May 10, 2013 11:23:10 UTC",52.3912,177.6650,3.1,7.10,12,"Rat Islands, Aleutian Islands, Alaska"
us,c000gst5,6,"Friday, May 10, 2013 11:18:41 UTC",-17.9812,168.6285,4.6,145.70,40,"Vanuatu"
mb,13077921,2,"Friday, May 10, 2013 11:13:29 UTC",45.6183,-111.7615,1.4,3.70,13,"western Montana"
ak,10713056,3,"Friday, May 10, 2013 11:10:27 UTC",61.2774,-147.5631,1.3,0.00, 8,"Southern Alaska"
pr,13130002,1,"Friday, May 10, 2013 11:09:23 UTC",17.9153,-65.9475,2.8,12.00,23,"Puerto Rico region"
nc,71989091,3,"Friday, May 10, 2013 11:02:44 UTC",37.5643,-122.4255,2.3,9.40,158,"San Francisco Bay area, California"
us,c000gssx,4,"Friday, May 10, 2013 10:55:36 UTC",-17.6437,-178.8031,4.3,541.00,29,"Fiji region"
